VISUAL_ID,LOTFROMFS,SUBSTRUCTURE_ID,SORT_LOT,SORT_WAFER,SORT_X,SORT_Y,FUSE_ID,Bin Description_119325,Cell ID_119325,Unit Tester Id_119325,Unit Tester Site Id_119325,DevRevStep_119325,Lot_119325,LOTS End Date Time_119325,LOTS End WW_119325,LOTS Temperature_119325,Operation_119325,Program Name_119325,Carrier X_119325,Carrier Y_119325,Sort Partial Wafer ID_119325,Thermal Head Id_119325,Unit TIU_119325,FUNCTIONAL_BIN_119325,INTERFACE_BIN_119325,DATA_BIN_119325,DATA_TOTAL_BIN_119325,INTERFACE_TOTAL_BIN_119325,FUNCTIONAL_TOTAL_BIN_119325,BOMGROUPNAME_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV1|PP_DICC_GT_V1_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV2|PP_SICC_GT_V2_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV1|PP_DICC_GT_V1_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV2|PP_SICC_GT_V2_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV1|PP_SICC_GT_V1_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV2|PP_SICC_GT_V2_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V1|PP_SICC_GT_V1_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V2|PP_SICC_GT_V2_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V3|PP_SICC_GT_V3_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V4|PP_SICC_GT_V4_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V2_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0650_MED_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0950_MED_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_CDYN_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_DICC_119325,Material
EFUSE_Q615S1BA_012_-7_-7,Q615S1BA1,X,Q615S1BA,012,-7,-7,Q615S1BA_012_-7_-7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,13,012T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1888,15.1728,5.8071,9.0526,7.8219,11.9034,0.8168,2.3817,0.8429,1.2736,31.2979,32.2116,0.8168,2.3817,4904.1278,7534.4874,5.8071|7.8219|10.1888,9.0526|11.9034|15.1728,^GT:31.2979%0.7%19.5,^GT:5.8071%0.7%19.5%200%7.8219%0.7%19.5%300%10.1888%0.7%19.5%400,AIO
EFUSE_Q615S1BA_012_-7_-8,Q615S1BA1,X,Q615S1BA,012,-7,-8,Q615S1BA_012_-7_-8,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,11,012T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,9.0048,13.4395,4.7626,8.1124,6.9824,10.6468,1.1332,2.286,0.8273,1.1801,30.3014,28.0374,1.1332,2.286,4822.3702,7429.2943,4.7626|6.9824|9.0048,8.1124|10.6468|13.4395,^GT:30.3014%0.7%19.15,^GT:4.7626%0.7%19.15%200%6.9824%0.7%19.15%300%9.0048%0.7%19.15%400,AIO
EFUSE_Q615S1BA_012_-7_0,Q615S1BA1,X,Q615S1BA,012,-7,0,Q615S1BA_012_-7_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,19,012T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.4083,15.4266,6.0571,9.3503,8.0629,12.1948,1.0491,2.7845,1.1818,1.6258,31.08,31.9805,1.0491,2.7845,5147.8029,7793.3422,6.0571|8.0629|10.4083,9.3503|12.1948|15.4266,^GT:31.08%0.7%19.799999999999997,^GT:6.0571%0.7%19.799999999999997%200%8.0629%0.7%19.799999999999997%300%10.4083%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_012_-7_1,Q615S1BA1,X,Q615S1BA,012,-7,1,Q615S1BA_012_-7_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,19,012T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.536,15.6002,6.1738,9.5362,8.1808,12.3736,1.3374,2.9234,1.3636,1.7416,31.1586,31.9158,1.3374,2.9234,5213.8482,7858.0559,6.1738|8.1808|10.536,9.5362|12.3736|15.6002,^GT:31.1586%0.7%19.4,^GT:6.1738%0.7%19.4%200%8.1808%0.7%19.4%300%10.536%0.7%19.4%400,AIO
EFUSE_Q615S1BA_012_-7_2,Q615S1BA1,X,Q615S1BA,012,-7,2,Q615S1BA_012_-7_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,3,012T02,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.6437,15.7642,6.2733,9.6771,8.3052,12.5185,1.2358,3.0432,1.7374,1.8712,31.2171,32.0374,1.2358,3.0432,5257.7896,7932.8895,6.2733|8.3052|10.6437,9.6771|12.5185|15.7642,^GT:31.2171%0.7%19.55,^GT:6.2733%0.7%19.55%200%8.3052%0.7%19.55%300%10.6437%0.7%19.55%400,AIO
EFUSE_Q615S1BA_012_-7_3,Q615S1BA1,X,Q615S1BA,012,-7,3,Q615S1BA_012_-7_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,13,012T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.6339,15.7515,6.2717,9.6659,8.288,12.5122,1.5528,3.0291,1.7584,1.8587,31.1586,32.0295,1.5528,3.0291,5261.2517,7945.4061,6.2717|8.288|10.6339,9.6659|12.5122|15.7515,^GT:31.1586%0.7%19.799999999999997,^GT:6.2717%0.7%19.799999999999997%200%8.288%0.7%19.799999999999997%300%10.6339%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_012_-7_4,Q615S1BA1,X,Q615S1BA,012,-7,4,Q615S1BA_012_-7_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,18,012T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.5672,15.648,6.175,9.5393,8.1886,12.3978,1.173,2.9054,1.6298,1.7123,31.3729,32.1511,1.173,2.9054,5214.1145,7893.2091,6.175|8.1886|10.5672,9.5393|12.3978|15.648,^GT:31.3729%0.7%19.4,^GT:6.175%0.7%19.4%200%8.1886%0.7%19.4%300%10.5672%0.7%19.4%400,AIO
EFUSE_Q615S1BA_012_-7_5,Q615S1BA1,X,Q615S1BA,012,-7,5,Q615S1BA_012_-7_5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,6,012T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.4689,15.4898,6.0606,9.3696,8.0947,12.2367,0.9234,2.7225,1.436,1.5752,31.4879,32.2116,0.9234,2.7225,5123.5686,7780.0266,6.0606|8.0947|10.4689,9.3696|12.2367|15.4898,^GT:31.4879%0.7%19.65,^GT:6.0606%0.7%19.65%200%8.0947%0.7%19.65%300%10.4689%0.7%19.65%400,AIO
EFUSE_Q615S1BA_012_-7_6,Q615S1BA1,X,Q615S1BA,012,-7,6,Q615S1BA_012_-7_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,17,012T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3691,15.3281,5.9689,9.1967,7.9926,12.0656,0.7952,2.5821,1.3727,1.448,31.43,32.2705,0.7952,2.5821,5039.6804,7693.7417,5.9689|7.9926|10.3691,9.1967|12.0656|15.3281,^GT:31.43%0.7%19.35,^GT:5.9689%0.7%19.35%200%7.9926%0.7%19.35%300%10.3691%0.7%19.35%400,AIO
EFUSE_Q615S1BA_012_-7_7,Q615S1BA1,X,Q615S1BA,012,-7,7,Q615S1BA_012_-7_7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,18,012T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3602,15.2686,5.98,9.1725,7.9971,12.0154,0.9919,2.5233,1.4232,1.4714,31.2871,32.0847,0.9919,2.5233,5012.783,7667.1105,5.98|7.9971|10.3602,9.1725|12.0154|15.2686,^GT:31.2871%0.7%19.65,^GT:5.98%0.7%19.65%200%7.9971%0.7%19.65%300%10.3602%0.7%19.65%400,AIO
EFUSE_Q615S1BA_012_-8_-1,Q615S1BA1,X,Q615S1BA,012,-8,-1,Q615S1BA_012_-8_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,9,012T02,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.4224,15.4769,6.0428,9.3874,8.0704,12.2286,1.2389,2.7463,1.5365,1.5875,31.2829,32.05,1.2389,2.7463,5122.7696,7762.9827,6.0428|8.0704|10.4224,9.3874|12.2286|15.4769,^GT:31.2829%0.7%20,^GT:6.0428%0.7%20%200%8.0704%0.7%20%300%10.4224%0.7%20%400,AIO
EFUSE_Q615S1BA_012_-8_-2,Q615S1BA1,X,Q615S1BA,012,-8,-2,Q615S1BA_012_-8_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,14,012T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3491,15.3808,5.9833,9.2959,8.0003,12.1502,0.9702,2.6567,1.1763,1.5138,31.1843,32.0258,0.9702,2.6567,5082.5566,7725.6991,5.9833|8.0003|10.3491,9.2959|12.1502|15.3808,^GT:31.1843%0.7%19.55,^GT:5.9833%0.7%19.55%200%8.0003%0.7%19.55%300%10.3491%0.7%19.55%400,AIO
EFUSE_Q615S1BA_012_-8_-3,Q615S1BA1,X,Q615S1BA,012,-8,-3,Q615S1BA_012_-8_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,19,012T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.31,15.3214,5.9351,9.2332,7.9653,12.0919,1.3546,2.6305,1.0302,1.4472,31.2493,32.0432,1.3546,2.6305,5046.3382,7700.3995,5.9351|7.9653|10.31,9.2332|12.0919|15.3214,^GT:31.2493%0.7%19.55,^GT:5.9351%0.7%19.55%200%7.9653%0.7%19.55%300%10.31%0.7%19.55%400,AIO
EFUSE_Q615S1BA_012_-8_-4,Q615S1BA1,X,Q615S1BA,012,-8,-4,Q615S1BA_012_-8_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,10,012T02,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2427,15.2165,5.8497,9.1105,7.8796,11.9576,0.7281,2.4862,1.0079,1.3528,31.3786,32.1368,0.7281,2.4862,5009.0546,7663.6485,5.8497|7.8796|10.2427,9.1105|11.9576|15.2165,^GT:31.3786%0.7%19.15,^GT:5.8497%0.7%19.15%200%7.8796%0.7%19.15%300%10.2427%0.7%19.15%400,AIO
EFUSE_Q615S1BA_012_-8_-5,Q615S1BA1,X,Q615S1BA,012,-8,-5,Q615S1BA_012_-8_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,13,012T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2136,15.1506,5.8127,9.0373,7.8382,11.8919,0.7441,2.4162,1.2505,1.3079,31.435,32.1753,0.7441,2.4162,4966.9774,7619.9734,5.8127|7.8382|10.2136,9.0373|11.8919|15.1506,^GT:31.435%0.7%19.55,^GT:5.8127%0.7%19.55%200%7.8382%0.7%19.55%300%10.2136%0.7%19.55%400,AIO
EFUSE_Q615S1BA_012_-8_-6,Q615S1BA1,X,Q615S1BA,012,-8,-6,Q615S1BA_012_-8_-6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,17,012T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1824,15.1271,5.7907,9.0199,7.8072,11.86,1.1315,2.3812,1.1743,1.2662,31.3693,32.1432,1.1315,2.3812,4908.3888,7541.6778,5.7907|7.8072|10.1824,9.0199|11.86|15.1271,^GT:31.3693%0.7%19.799999999999997,^GT:5.7907%0.7%19.799999999999997%200%7.8072%0.7%19.799999999999997%300%10.1824%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_012_-8_-7,Q615S1BA1,X,Q615S1BA,012,-8,-7,Q615S1BA_012_-8_-7,B19880000_FAIL_TPI_SIU_STATIC_SIUP_X_ICC_K_START_X_X_X_LFM_LOWV_P2_650MV_2,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,12,012T02,8B28421-D,EXABAHA008,1988,19,19880000,19880000,19,1988,UNDEFINED,,,,,,,,,,,,,,,,,,,,,AIO
EFUSE_Q615S1BA_012_-8_0,Q615S1BA1,X,Q615S1BA,012,-8,0,Q615S1BA_012_-8_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,18,012T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.4407,15.4778,6.0608,9.3819,8.0804,12.2414,1.9143,2.728,1.4803,1.5871,31.285,32.0837,1.9143,2.728,5139.281,7781.8908,6.0608|8.0804|10.4407,9.3819|12.2414|15.4778,^GT:31.285%0.7%19.45,^GT:6.0608%0.7%19.45%200%8.0804%0.7%19.45%300%10.4407%0.7%19.45%400,AIO
EFUSE_Q615S1BA_012_-8_1,Q615S1BA1,X,Q615S1BA,012,-8,1,Q615S1BA_012_-8_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,19,012T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.5159,15.5962,6.1215,9.4947,8.1434,12.3441,1.0154,2.841,1.5775,1.6765,31.3886,32.1132,1.0154,2.841,5166.9774,7818.1092,6.1215|8.1434|10.5159,9.4947|12.3441|15.5962,^GT:31.3886%0.7%19.799999999999997,^GT:6.1215%0.7%19.799999999999997%200%8.1434%0.7%19.799999999999997%300%10.5159%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_012_-8_2,Q615S1BA1,X,Q615S1BA,012,-8,2,Q615S1BA_012_-8_2,B65000277_FAIL_ARR_GT_GXX_ARR_GT_GFXAGG_K_BEGIN_X_X_X_X_ARRSKUEVALUATE_4,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,4,012T02,8B18438-D,EXABAHA008,6500,65,65000277,65000277,65,6500,UNDEFINED,10.5977,15.7163,6.2132,9.6169,8.2282,12.4659,2.0381,2.9786,1.3331,1.7652,31.3179,32.1021,2.0381,2.9786,5219.1744,7895.0732,6.2132|8.2282|10.5977,9.6169|12.4659|15.7163,^GT:31.3179%0.7%19.9,^GT:6.2132%0.7%19.9%200%8.2282%0.7%19.9%300%10.5977%0.7%19.9%400,AIO
EFUSE_Q615S1BA_012_-8_3,Q615S1BA1,X,Q615S1BA,012,-8,3,Q615S1BA_012_-8_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,14,012T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.5092,15.5638,6.1307,9.4536,8.1518,12.3257,1.2658,2.8184,1.2266,1.6661,31.275,32.1589,1.2658,2.8184,5183.755,7855.3928,6.1307|8.1518|10.5092,9.4536|12.3257|15.5638,^GT:31.275%0.7%19.25,^GT:6.1307%0.7%19.25%200%8.1518%0.7%19.25%300%10.5092%0.7%19.25%400,AIO
EFUSE_Q615S1BA_012_-8_4,Q615S1BA1,X,Q615S1BA,012,-8,4,Q615S1BA_012_-8_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,19,012T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.412,15.4057,6.0122,9.2916,8.0364,12.1516,1.5558,2.6327,1.2716,1.5122,31.4271,32.1795,1.5558,2.6327,5107.0573,7772.3036,6.0122|8.0364|10.412,9.2916|12.1516|15.4057,^GT:31.4271%0.7%19,^GT:6.0122%0.7%19%200%8.0364%0.7%19%300%10.412%0.7%19%400,AIO
EFUSE_Q615S1BA_012_-8_5,Q615S1BA1,X,Q615S1BA,012,-8,5,Q615S1BA_012_-8_5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,5,012T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.4335,15.4075,6.0186,9.2935,8.0299,12.1337,1.7121,2.5985,1.1387,1.5083,31.535,32.1789,1.7121,2.5985,5055.3928,7716.6445,6.0186|8.0299|10.4335,9.2935|12.1337|15.4075,^GT:31.535%0.7%19.9,^GT:6.0186%0.7%19.9%200%8.0299%0.7%19.9%300%10.4335%0.7%19.9%400,AIO
EFUSE_Q615S1BA_012_-8_6,Q615S1BA1,X,Q615S1BA,012,-8,6,Q615S1BA_012_-8_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,16,012T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.3185,15.2034,5.9319,9.1096,7.9594,11.9491,1.0058,2.4999,1.0377,1.4298,31.3329,32.0726,1.0058,2.4999,4989.0812,7643.9414,5.9319|7.9594|10.3185,9.1096|11.9491|15.2034,^GT:31.3329%0.7%19.9,^GT:5.9319%0.7%19.9%200%7.9594%0.7%19.9%300%10.3185%0.7%19.9%400,AIO
EFUSE_Q615S1BA_012_-9_-1,Q615S1BA1,X,Q615S1BA,012,-9,-1,Q615S1BA_012_-9_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,8,012T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3236,15.3124,5.9356,9.1959,7.9754,12.0588,1.808,2.5756,1.006,1.4354,31.3429,32.1926,1.808,2.5756,5016.7776,7652.7297,5.9356|7.9754|10.3236,9.1958|12.0588|15.3124,^GT:31.3429%0.7%19.05,^GT:5.9356%0.7%19.05%200%7.9754%0.7%19.05%300%10.3236%0.7%19.05%400,AIO
EFUSE_Q615S1BA_012_-9_-2,Q615S1BA1,X,Q615S1BA,012,-9,-2,Q615S1BA_012_-9_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,15,012T03,8B18438-D,EXABAHA008,302,3,3020001,3030000,3,303,UNDEFINED,10.3065,15.2631,5.9089,9.1643,7.9366,12.0178,1.7527,2.5206,1.0211,1.403,31.4114,32.0989,1.7527,2.5206,4974.7004,7612.783,5.9089|7.9366|10.3065,9.1643|12.0178|15.2631,^GT:31.4114%0.7%19.75,^GT:5.9089%0.7%19.75%200%7.9366%0.7%19.75%300%10.3065%0.7%19.75%400,AIO
EFUSE_Q615S1BA_012_-9_-3,Q615S1BA1,X,Q615S1BA,012,-9,-3,Q615S1BA_012_-9_-3,B82020000_FAIL_SCN_GT_GXX_CTRL_X_GFXAGG_K_BEGIN_X_X_X_X_X_EVALUATE_4,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,19,012T01,8B28421-D,EXABAHA008,8202,82,82020000,82020000,82,8202,UNDEFINED,10.2247,15.1315,5.822,9.0309,7.8413,11.8713,0.6734,2.3957,0.9673,1.2946,31.4479,32.1084,0.6734,2.3957,4926.498,7558.988,5.822|7.8413|10.2247,9.0309|11.8713|15.1315,^GT:31.4479%0.7%19.15,^GT:5.822%0.7%19.15%200%7.8413%0.7%19.15%300%10.2247%0.7%19.15%400,AIO
EFUSE_Q615S1BA_012_-9_-4,Q615S1BA1,X,Q615S1BA,012,-9,-4,Q615S1BA_012_-9_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,11,012T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1694,15.0683,5.7663,8.9508,7.7972,11.7945,0.7168,2.3434,0.8778,1.2457,31.4507,32.1974,0.7168,2.3434,4907.5899,7536.8842,5.7663|7.7972|10.1694,8.9508|11.7945|15.0683,^GT:31.4507%0.7%19.799999999999997,^GT:5.7663%0.7%19.799999999999997%200%7.7972%0.7%19.799999999999997%300%10.1694%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_012_-9_-5,Q615S1BA1,X,Q615S1BA,012,-9,-5,Q615S1BA_012_-9_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,12,012T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1756,15.046,5.7768,8.939,7.7864,11.7719,1.0618,2.3116,0.9183,1.247,31.42,32.1421,1.0618,2.3116,4901.9973,7523.8349,5.7768|7.7864|10.1756,8.939|11.7719|15.046,^GT:31.42%0.7%19.65,^GT:5.7768%0.7%19.65%200%7.7864%0.7%19.65%300%10.1756%0.7%19.65%400,AIO
EFUSE_Q615S1BA_012_-9_0,Q615S1BA1,X,Q615S1BA,012,-9,0,Q615S1BA_012_-9_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,17,012T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3592,15.3656,5.9717,9.2483,7.9938,12.1,1.2743,2.6094,1.0478,1.467,31.3393,32.1963,1.2743,2.6094,5036.4847,7673.7683,5.9717|7.9938|10.3592,9.2483|12.1|15.3656,^GT:31.3393%0.7%19.6,^GT:5.9717%0.7%19.6%200%7.9938%0.7%19.6%300%10.3592%0.7%19.6%400,AIO
EFUSE_Q615S1BA_012_-9_1,Q615S1BA1,X,Q615S1BA,012,-9,1,Q615S1BA_012_-9_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,18,012T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.3925,15.4052,5.9969,9.3027,8.0251,12.1569,0.8492,2.6257,1.42,1.5014,31.3971,32.1184,0.8492,2.6257,5064.98,7712.3835,5.9969|8.0251|10.3925,9.3027|12.1569|15.4052,^GT:31.3971%0.7%19.5,^GT:5.9969%0.7%19.5%200%8.0251%0.7%19.5%300%10.3925%0.7%19.5%400,AIO
EFUSE_Q615S1BA_012_-9_2,Q615S1BA1,X,Q615S1BA,012,-9,2,Q615S1BA_012_-9_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-11 16:42:25-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,5,012T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.4415,15.4118,6.0387,9.3112,8.0529,12.1711,1.7443,2.6435,1.3648,1.5424,31.4486,32.1084,1.7443,2.6435,5089.4807,7759.5206,6.0387|8.0529|10.4415,9.3112|12.1711|15.4118,^GT:31.4486%0.7%19.75,^GT:6.0387%0.7%19.75%200%8.0529%0.7%19.75%300%10.4415%0.7%19.75%400,AIO
